# ID	clash-fast	opls-angle-bend	opls-torsion	opls-bond-stretch	opls-non-bonded	
sample_000000001000_0_-003939.1913	0	269.38218530472574	396.74974664231405	256.01498923347464	-4861.3382275235263	
sample_000000002000_0_-003939.1913	0	269.38218530472574	396.74974664231405	256.01498923347464	-4861.3382275235263	
