# ID	clash-fast	opls-angle-bend-cached	opls-torsion	opls-bond-stretch	opls-non-bonded-cached	constrain-distances	
sample_000000000500_0_-003930.4260	0	269.38218530472574	391.42748346357331	256.01498923347458	-4897.7859947021389	50.535312994784341	
sample_000000001000_0_-003931.8328	0	269.38218530472574	397.63982912653648	256.01498923347469	-4899.2314641435732	44.361692746150666	
