# ID	clash-fast	
sample_000000001000_0_0000000.0000	0	
sample_000000002000_0_0000000.0000	0	
sample_000000003000_0_0000000.0000	0	
sample_000000004000_0_0000000.0000	0	
sample_000000005000_0_0000000.0000	0	
sample_000000006000_0_0000000.0000	0	
sample_000000007000_0_0000000.0000	0	
sample_000000008000_0_0000000.0000	0	
